clustered_id,clustered
0cc1d00d102505ec7fef3d572ed8a3ad72069b8d,spanish honey
1b64f741451a72a05fee5da24419c8a1ca655663,fire dampers
623399594236dd243999b1d364acea28603507f4,automatic live brine shrimp feeder
b93d71a8d76eb39bd0a93dbf565735341cd6ea05,attic fitting-out equipment
729c402af7c58d6aac0aca2a82fef3e31199bdea,plaster cornices
3f7e52479bb3cd36432ffd795b1f25333776257a,forest timber conveyors
6ad410285ddb7070b53f66fee62bf450e242d44d,polymer fibre filter
9e5619e70b1593c4424ebcfa40a6fc4d13cb7fab,energy-saving complete filter systems
be6fdbf31ff471f6751135172fcb5dab6a4687f8,bridges
6ab1c005a3d2b61ebc2da3a15e8e75c9e4fb6188,infracore® technology
df33e618de6757d395a1ce321572df86c44f3a0d,vehicle parts for four-wheel drive vehicles
04610b0b822284c4bba348d9ca25c56eee30ff60,topup cover©
c5ae9af36161437ae2ca3eee656de522e2ea36c6,garden fittings
c5b17cd0aa3ab5ed12baaffd6c92253d7a67d341,cocopeat
355ebd4166039301157ff920885e9839f4ff0ffe,coco peat
1dcd9119bda094b3bea8fd6aee3ee9920b29aab3,prefabricated fibreglass
25e66704786c6582c2d27044a551d7c4c38a45fb,glass-reinforced plastics (gfk)
f183a7e41d5b664aaf8ebac23e69afc3039a4da6,glass-reinforced polyester resin profiles
e4cc54194ed9050607f2912fe6e9c51115754987,polyester cable ladders
c1c98d0d511651a0a970eb0fd37da683ffa8d1f1,flavoured condiments
1c2670b05d3eab0b09ee0288f7cbf77b8cd7f7e1,street-cleaning machines
c3897234de5e1944ed1e30f3b156d4dd779fb85e,snowploughs
d27d0fa0aa4518f630b0a52ec3dce112eb77eb6d,mulching mowers
384d7fb5399309bc742b6f2d6266860f1ef22c63,grit bin for winter road maintenance
cce5959aee4698847dcf4c9ceecb09a2b1456bbe,snow ploughs for motor vehicles
63073f966ebf1a26212d5f83a6f4366c8b7d7592,gritters
1bceb35f58ac12f510a76d028c201b8a112cbec3,industrial sweepers
68f985c3b89818e65e8324b7305aaf5a9f15f63d,mowing technology
8146d51d981c13aa885352d2bb88af7b504bf992,watering booms
6c9e3086cf31446a0afcc68e07e563497552502a,louvre windows
23831711038952c218b51b8c8e0c3111a8499cd0,fume extraction systems for private building
67abaa5268d492cc87de3a0aa0661796a032ca3b,cyclette
3295e973bbd18627590a413a2ee529acdccfd257,children's bike
8f58d805ef6bafe9309ee41fe8e1350885704d19,led bicycle light
eacacb9c46853f2e621b375f0193064d5dae9c2e,wok
bbebb60e21f52ce187dad64a0a196003f00c46d4,giftsets
401f99478fce46db5ec711be32571b6f4aa05bb5,perfume boxes
a9a4f0a32759645d96d7eded553912b89c366c58,perfume refills
4befdf51dae9db50899bf8ded867b1fd89b40b3f,stainless steel grates
8262fd04fab973a28e9959587c31e9c7b0778803,items for numismatists
ed62ddd7b1f42eda2cccadbb3f2e6199a105c7da,gas bottle filling systems
a0d83454b44205e42dc9fa6dfa5512455ed0a47f,contracted sand blasting
02f88cc62f9a258ad7ed187fd1c99bf89996671b,non-woven filter materials
9d55b03ceaefa78dbe1f39e83d3fcbbf32c65be2,brass profiles
8d3c41e9322c235c26c7c8777f9a9087a0329450,metallic angle sections
e933427708ff745e89b6d77cf9e9e0859d6995cf,profiles for the building industry
bdb1f43d45b09741a1b4bb9e291e5c096ec6cc57,industrial profiled parts
0175713e962da54950c28199f05c0c9ea1b8ef86,special sections made to specifications
b1f48319e23b0c351d9c5334a341eadf35db9458,filters for use in the petrochemical industry
5c95f6d5d7c31896783b02ad01ae30ee6ec0afe6,ionisers
d30698b2b828752a72f656ce8e9b7b917fd6f427,economics courses
9076de54060c511c1e2fdf5018442da3d8257522,extraction of olive oil
9a313be4e05226d4c41f3255bff486c117df822f,land rental
7120535e80eba83065bede329d86cbaa92f9d55c,housing bearings
106360e4e51813f7ffc5811edb89caede22301b2,thrust bearings
90aa3e6d3aff008cb8bdbee05c88d25a910ef405,articulated heads
fd24cac6e4a6a336bf63cd78f9e6809e3fa4f234,races (mechanical engineering)
ee5d2d3d21a92179062d175a362ea542a36b852c,needle bearings-sealing rings
f03ab8a0d3eb7fbe037d40a967c4d67091a73416,fresh exotic fruit
9011391bc2048cee06856fb0c0366f501179bbc4,bus shelters
842d36a4fcc5cc2490dd9ca0e96557fef2c10a5d,detergent dispenser
db9a310afdac1052c5bbfe2907acf6a7b833d88c,cereal seeders
3b388cd4fb50524835635f88fb4c708d52aec621,pork pate
0eed201e99916863a7629d7899b9aabd46d42785,cleansing products - industrial
511b004725a6f948c071073376376f635c285e87,wooden joint components made from wood
36ccf58374ea63909801e7ddc1a2be1e0a741b24,wooden frames
f3becde618ee0686bc8197821ea93f260d242d44,wood products for industry
22774d8c764ec6f17e1f96db8eca75883a593f52,custom-made wooden parts
9f0c7e61d899fb7529529bf301deb1a0282c4025,finger-jointed wooden parts
730831e5638a2c213d37b448c60397f70c00d45d,wooden reels
3f2550a50432ec21614050f612433513b88d14f7,melamine
20ac03a1a09eb14dca9b57ca886f5bf76c0911a5,freeze-dried fish
995985654a20c17c097edd1749c215823d2a1409,liquid level measuring instruments
5c1650e74fd7468ba999ff4713c3bd4bdd42ae6c,oxygen sensors
daa4b298f7953566f8256d0de2cf96bbac7bab16,ordinary pasta shapes
255dc53f12cbea96fd2c6b08f8ab5a40744f78a9,agri-food
24d22034e3e17e21fdde969d5bdf9ee9f5cd23bc,online sale of food products
2d9f0b2db94f9a201ec135e8b759fea54736305d,food distributor
9e9b4bc720513e68040c3def9617a2e44d49ea74,stainless steel structural shapes
973840220178c431b05e56066be7429504d4e52a,creation of cosmetics ranges
10e8880e4fde233780981cef0260abb7a09f8401,face creams
b5ed4eeed91c56987073ac85c32982dff7e233ba,nail polish
684aafca72836383636749ef2b9d1319c5b1624b,mascara
45df4193790157ece80c28792e5b7d628961f670,cosmetic of argan
2ad9cc5e612a8f599ca2c8eab82eb2be37296bed,co2 analyser
b15ece347d176382dd254c75286d168fcf676ac4,medical gas analyser
7f930c463c52eb13d7a8ecbda90a20e024a2607f,components for mandrels
2b1912d11e9185030609bc7a180c47ba7ab07d99,spindles for machine tools
29b540f7e5e95cc577314c7dc6fda038af38021f,spindle bearing
1b5477b3596025ed0145c3fa8dfcba6eea5f02f8,high-frequency motors
2bd3a9eb84114f7f2aa3712a68e528d49a41b37d,dynamic balancing
512fde1d3bc6603297214d9b559a5e6c4e2b2cbc,flywheels
a62f2fec4e83c092d85f04053ec99f84ed3ddc37,electric drive systems
86b906cd5d3164b7cf7261d4b14f213ce9f59568,asynchronous generators
b0196bdc4726e864f8e3530e1874c30f4f18e586,mariscos
e3fd899e39715cbf7d405abc63a14b56b3d2b9e8,rapeseed lecithin
95c02f859fafbcb671189553d76a375b91893ca6,organic lecithin
e47950fe3428920c8758fa183034571debad0baa,lysolecithin
ca66b35d06d259179737270f5f66ad0855ae5dcd,sugar mills
5fdd693ef69837f605b8712488c7668b5ac0e72f,industrial processing
1ff8875f42848cd88f51ab44de0c8c3ebbfc2c6e,industrial transfers
d39a23c43c4f5b7805107cda665401406edc9ebb,rubber gaskets
af0d6fa17ef653b458aa8442bde3f6063236fdd8,rubber profiles
2865a3ad6b7d214455ca830760a8b8575edf8589,rapid manufacturing
2e351909a40d324b0e695f59330f59ae8d642606,additive production
dba93cbd9713cb34891fa3bddd093096d15796c9,metal 3d printing
772c5a1bb870871a70bfe92110e3de7f83164923,industrial 3d printing
9688d14837a7bff7cefc0089912ed5e47fb70074,"anti-glare screens, glass"
4919b1ddbcc731bebc8520051173872d719b84f6,glass metallization
2b7ad31a37ff83767578085e74a8dce6161c64c3,aluminium flanges
d3ab2b71e903fde5ba2aaf84215699eb0d4a915b,conventions
611a2ab1db7d338089a249bc48c76add536f8e68,ingredient
9dc1cdba7e59d2e77ee6395e45ce722ac60fcdcc,lambda probes
2a1d147ddd13ae9430c34c954b56c176d86324c0,patisserie school
4af8a2c3943dbcfd240f3a33c4ea88d37c72bd1c,professional courses for pastry cooks
680a9edd3493cc2f3a955dd688bed99803bc43e3,botanics
da2ad7e1f99e97bfe35412055956d52b8aeea37c,cocktail garnishing sets
cc4f6170a5cbe0bfad1ddef1ab1cc34a88e1e613,tnt bags
c3d621bbf9537f79db25b8003d1a7b27a1821f02,milled parts made from acrylic
498f03adfc6169c2cb88c55dcf8f9a55531d3317,shop elements made from acrylic glass
6f09fb593fa47a5e75eaae243e7d5ead88bd7622,laser cut-outs made from acrylic glass
6e79630fe110c9371abca2f63c3ac37032ffbda6,air-bubble water columns
e4a76714b5c52dc08d81d87ad0697b96f0293857,import of fresh meat
0eb3c5097486b012a414fa024509378de87ac072,engineering steel
d147a6368a2e6d1c5cbee9b272d5318a740f142e,slit coils
14168f8c7836663d28cb5cb18d30666ec7321344,wines - germany
d383d7642e6f1e08261b5f464245b688f40ca4a8,industrial fume exhausters
13ad3ecdfc82e59e59ce0c5ac44e90887a75c1e2,covers for packaging
50538121dbb2f9f3c4a7daa1f6d98dee080a846f,packaging bucket
c1478753ca82917ba505d8303a16693c496bc0c5,engine maintenance
c94d0fa5ab84060f6ddc1f3aaf532b004c429244,descaling
603f355932924459048a41652b5c5556c10cb459,engine cleaning
f6a3792117f0fe94828b8aee23937cf020ea383b,descaling hydrogen station
79e702e92fa3ed2e3a6e180535e9f8c495ef7861,descaling for buses
010aa6c892e9be0ad6b12a98222e6c1dd4500a6b,descaling for cars
ab0aee5437ed1a9a7693cf3341342843eb31d252,descaling for heavy-duty engines
adb79d73f010b5da0483784caad11d3f9cac3520,leashes
7b7ae89be9264da430574dbedb889ed97d5cf347,dog training
7bbf265a59b45c2c9cec0ee077409d940a311977,wardrobe doors
1b9b4147ddf9d8bfb804c52f3c87ed0df27d9324,plastic machining
be2f501bd43b24a8c2d74d324d261c57ea0a0712,tile cutters
6099c08727db84d5a30c22f2efc665b8c91e1f21,cotto tiles
cf40ce3dae609049bafad17972ad69efe07b0bbd,floor bricks
8d95073dfd5f27d7f58c93f8f9a010ce50c31106,hotel for business travel
f196eb0e8b137b2aa8ca30feeb2c3b41246d1755,artistic tiles
3e1948a9289f39bdcf82bc808575cedf4d1db003,table salt
57c9899ff319a3cf1c6cd5518f15ae82c237534b,stock cuttings
736d2b1dda36c16f5f8e3633af25b71e954c37d5,grafts
d64f6519ee0a8689f040e1ca76fd9f6e68b7ad27,lily bulbs
bc4a65ac80c59e40559c02830d6b320b9e049dfa,hyacinth bulbs
ebc60cf78cdcddcfe5abb55e2860654c35e37048,phytotherapy laboratory
e583047defbbe3872399de04b35e93008cda968f,vermiculite
883a9906cb3509a3ef65afb55b99687647eeadb0,frozen desserts
be472d8de4006346d63cdce1171c6a84f76dd776,floral arrangement hire
9dc07f6be9cebf27afdf2700d101ecb884e7f169,roses for sale
8029e19dedfcc978ab8aa9663538aa1fada8707e,fumigation
2033789498c57032b86a65e56f0b61aaea773ced,flower baskets
94ad413a3e3ce7ded538e27396bf405f2c5513e5,artificial flower handicraft workshop
e9598d16de4166eea702c17bb84dab878af27020,air cushion
67fe7862322a2b5859d493eb7397659afd3c66ee,climate-neutral packaging
69b932803c7a6716fdea885741c326dba32009e0,protective packaging made of bubble wrap
eaca822c10ff31854c303042d1962682409a315e,air cushion systems
67654914fb7d72af5efb1a89d74dfbc516ade565,centrifuges
2ad3d02268e4da7995bbdd71dea938ed266476f2,sludge dehydration machines
bc3e1d7e2722f79ad304a96acef8a2bd6d20745f,separators for liquids
98b1f7612accc87cf8a73fb9154721114ed518b6,centrifuge service
623941eda69c997e750674d73ff2a7e8d602cc33,glued wood
eb3943efa7452155dffb010f3a6cf82c122a6213,electricity distribution
da60a61279a2181815a863cbf8084632eaeac5d6,metal brushing
adeff13c6a6c35b83682f05124ffaccac378b7e8,packed calendula
3091d4a551546ac61a437d9465eb4dcdd8b6696b,"stenotypists, conference"
24d1006261045779b5418299cf97a17ed91eb1b9,flow controller
4fbb74f53ce771552a92aec7f05560ec7f50a325,flow computer
f6b70b166a0b4e7329b511fa09de5dcb0703d5ea,static mixers
c35879384aa283874e53b43015981ec2db9e4cb8,reaction systems
c0086cbf9d258bbab3daeb4f8bf1eb351d5f5814,pid controller
7909ed855e495d869d3d11b996e0dd864025809e,micro machining
8dfbd8aeff5af245cf3776c049667436056ca3bc,fine grinding machines
8f569addd93a4a17b7345d09f2afa013eb99933e,two-disc fine grinding machines
364ea8f82ebdc76b9e9efba62a1f76551da390b6,contract fine grinding
e9a225e03a43b9794cc8202f5278b95413751a15,metal stamped parts
48f5c2e87ed67b6741e94f9d8e3320f90ec8ba93,knife blanks
32280d8c5d92fdd0bf7310dc9187475e2bb68697,scissor blanks
af46f39ee069f12bb6dc25f9099579130c00d068,grinding shop for machine knives
0265db2e51ba5ae1c696438913fe4d6502f1a8f2,slaughtering knives
2c94c1b8e74e82c506eb3601598643b1dd9d8763,knife blades
19404f4642e11a20d0d443635a46fddee81c3b63,sky diving
6b55e5c2e6674d00818716041ad6367b76be86c9,stainless steel stirrers
a3e022684c1fb18b97dc01b98d0f7d6c19150fb7,demineralisation systems
9ca2bf781c8c7d3fc8ba4513359f499cab204bfb,laser equipment
428dc3fbb3fab7c8602f9af8b08753c026a71b03,maintenance of electrical rotating machinery
108e0b681b1d6c4e0deb4084c18170de824f11ee,machine alignment
15909e880c4db18ffe3f64e9b7dcea0aadbf7cfb,machinery monitoring systems
271bd2e46582b259d399a498716e220f342f1f43,measuring technology services
1eff26013c1a842426b9170ee6904a1919ff618a,infrared temperature measurement
5604cd4a1d01f5d758a9397075b1431ab636f5d6,thermal profiling
9271874283356943eb63480662d60f4d532b1f5e,optris
7992dc96064d0159e61251167eb80d8076036e14,flir
41880ee3438c878762e9a1a0fec66bcc23dac767,phoenix
6063c2b7db90ba3ad79a118bdc8122387352ce76,temperature recorders
b8f3936fb817d959dd89b32ae75fe95bc0f5982d,infrared probes
2ee7c663b482e8c800b430649375c97ee1edc15a,pyrometers
66669deb16637d3015999cdfd01b94f84e6d848e,pyrometry
733717d72ae99581601e83f68d366be58d24fbdb,temperature profile
58c82bbd2c533d4d4d89f0ceff415c0acad023b6,quality follow up
2270261c7a68cefbda1ba1fe4df1416cbdce4cfc,"aluminium fluorides, electrolyte"
82b2317ab4b9bbb30293afc8e602ea57cb668250,barge rental
b9e7e731a5dc499dd3123216c7f45642990de32b,tugboat rental
8d5b94c02687d9cbded04e8b7abc10207e107ef9,mixing pumps
d4f1b80cadae52269bc10330dec8e4c3f377c760,collection of medical waste
fb107c15a44fc2d30b0888e1eea85b8458cd3a12,infectious waste
a1aaa23383ca670dc47757a7d5b39292806e22d9,sharps containers
6a44a30317b8d178564df9d7a08c8a1e6b1230c5,pen needles
1237199f63d8968372144ca91c817f9879495788,blood glucose meters
91372392291625bf5de138c2aab63da730ae0410,plc programming
f8a67142adea72e060cf1d7baa7851833944110e,database programming
1f5442a2a4558113cf1ed5b2545dc5d557ba8ef4,web applications
1b31bf0705f6425f5170eb37a675f401cfba95d8,eplan p8 electrical project planning
d99e1d7f0b26e1935159698dcd9810cc81b94e87,industrial power cabinets
744307216f5f5497742c8d39106f21ace1429903,plant automation
bbd09d51116ee50b91c0123c2b304e1b3a96ea4e,tricks and jokes
ba128bac82b20bed920bb455322d943e3b82b891,products in various materials for construction work
ad9c8fc95694b2641602c37816eff09d7360fdae,material handling conveyor systems
cf5b82aad7f5e4ffc064f443f339726286d238c3,gravity conveyor
b74ed78fd583374d9ddbfbd9ec2e005a918b145f,conveyor manufacturers
09624549b835601c26fa35b3e11ac183fa6a9e2e,telescopic boom
52057a3d48f160b8a6b64ec42266839c97c3f523,best flex
9d54108f2db9816f2289b091071bd2328cc582b0,material handling equipment conveyor
67d761d3704c5f75f70c3ec5233a777b8f54b67f,warehouse conveyor
46a6f280a24c8c9d1fef75b974a4757631034e04,titanium turned parts
8b512b129aacf247947e937d48c2598e40c90aa7,turned parts for medical technology
74d289a487ff488917d69b54ebc54161d47d1198,turned parts to order
87e41ec72488218e01450981a90dcaf337f8696f,"bone screws, medical"
5831c0ecec5172c2bd74ebea859c0d332f69346c,medical implants
9ada3584e0ac89e582680ee27a439051ec69fde5,dental implants
413ca9057398b24b31ee4244e19e732701906fb1,3d design work
614efec13e9dc7799c5755011724b0c3c36333a3,grower pineapple
a4a1c81a8b8178b7b6a94d70f60c56765891f24d,seal welding
97abf4e6f2f75d158ca86ed0d78922daab05e3bb,noble metal welding
c64bbdcf21fbb27e7e21b8b69c6d7c03872137c8,contract machining with electron beams
b19cbaa0c9a12173f8a9b28f37d3e108079331e5,contract machining with laser beam
569b65774205277e37179977af5473d965b4d002,positioning equipment
70f5d4a6ab470cb500407717c870578790b076f9,coordinate tables
546f8add6e456ddb9f601e4627ed53aab7c3d4d6,linear equipment
a1bdfdd2ea97d9e6c8ce00d57e2feb0191ad9b9c,positioning laser
b4b4f166a06cded04fe31cf81a0263e9b5f78e00,slide guides
175069ee94cd0b37021d2c7813f5d9bfe7262362,logistics needs
72a98816d49c46b1fd8671339752c272239c7d40,logistics planning
5fe35e09d464a18a28e551501116dd6421137a33,plastic envelopes
4061642fa92dd959b69010029d04e43a588d42c6,badge fasteners
6815dab78305abb1fd7aa597d13bfa22e6742b2d,ticket wallets for travel documents
983a8c4b706f5a03765c12f348c6b5f20b067477,choppers
018e2092bbbaa42ece6af28d1022fcf2bb464448,pineapple juice
66cff4029f1027e6c9ba9b2fbd7196658a464223,apple juice
a9b73b902136728abb8de90f2fae84be6171a239,tropical fruit juices
3b2edbd1c56f3b4aac2b684f17514df7cc81ab99,orange juice
5f398942f9d8b2e93e1b1083edc692b3eb4241a5,chilled fruit juices
830b0ff2e06c70ac8e92b2002ecaf2bd5f6eb686,low pressure shell moulding
9fc6c663fa9fb58961eaefabf2cb7a2a52ecc70c,furniture manufacture
17d5352e08e3763c00b8da5b230e58029febaa93,metal buffing
f76eb8efa2c767dff4ed10a03c43a2716a338fd1,ballast
6b88a1be82c754df92aeefad6dabf2239478dfb3,big handles
86eaee207812746d4db69276a1eb3ffa60a2a433,carillon
669c8da4745896dbc31252a32d8ca7d183af170a,casting of non ferrous metals
6414c178d6c40200818ba1e4885918d851a6866f,aluminium moulding
33574dd8240d4e9798b7849b77dcdd0b6bcddbc1,wood model modelling
bdacafb0d1ce3d0be0238280a46cc726aa607062,stainless steel foundry
27ed4817c3d1b64cd8560b5aeb68b270d5a40c32,extranet
2f52db3f5d9f379737ecb0ce96562818b77b32ea,alloy cast iron
54216a18c359a5f84ba8d193c64826b41023dde8,roofing accessories
3a7da4273908f8d84a65bfdbc0ba7e3901f40d16,spring water
ccc46d738408cf61f36acc523615c9dd27e03946,metacrylic resins
691668a2cadf4b345926a78932d49d9587efdac7,indoor resin flooring for domestic use
7fcdedc1d427ac6a846d7b379758149fb549d3e8,flavoured milk powder
6dbd691f5f50e74e020cfd4e4f002adcca1cc2bb,instant yoghurt powder
06f6fa31961af6857c678ef904d93db59e97ff77,ice cream powder
90b28d8c4c572a47c0e433d3d07f29e672c37437,dry food dispensers
0b7923d0af92f68331e0f03be38c30a7c05f0117,liquid food dispensers
d180cd276b4d36ab6a4c7b9ddcf78a74b01c52d1,bulk food dispensers
8c8e4ac4c709d588d1d1348bfd3f23f87ef67218,food dispenser shelves
6383ab35569686af429e333bc1f1612a94d36a59,petfood dispensers
eac2b8d01cd08068dd43dfb88b03a4f582b57628,carousel dispensers
759eca4e020be8e5f287cd4a0390877d6b875496,transparent food dispensers
2047433c9a12a627bbfc26f20bcb005d890e97a5,fresh algae
d9274c6a8993ed03caeb59f6842cdd449a327562,packaged salmon
b04c9e498be9f73ff9a8f9e36929beea0d9be785,robot automated equipment for slaughterhouses
1dad2c290ff77724036844f315aa971373bb7fa0,financing for businesses
5694f8f8fb67bdbc15de462303ef0651b76dcba5,factoring
75fde8d142d3b9df460ab1def451f0f7d93c5c0b,fabric stocks
e9608456637abe76d0c76eb82cec19e672862ab4,software food
56b72cd00d49b586b2e21e9f0ba5c05d2d465523,erp food
aa070f08ece98304f9d7ab60f9ada43dee5a44d8,traceability software
84534e34d9ad48a2f2ca5c635a9089f50aa0b745,software production company
0ea5b729f8831b1f051a7d72d28a2ee1e0d4a548,erp - integrated management software
89bbe87cc26aa03a8b044bff38702101c828d11e,edi software
065c6295085e0d41dbecbf52e15a6d0d678ccbf6,software food manufacturing company
7b2b609409ef3b65a10a1ef9b0da2cd81b911db3,software food distribution company
be8aedec6c981dad8536d9dc5ea0b7b4bda709c9,alu­minium finished elements
e01a937af1738b53830e7e2f4725543f9ecd1cd0,processing belts
8b219ff446d34a80a69fb1da64a761daad851aaf,flat belts
5c1e97dc75608af611ed37fe94528cb108ea50a3,tangential belts
9fd04098b2c7728efa3977fc661524aabd13557e,cogbelts
ccd3d3a8940add737134f394b24d46fcd9db762c,sling chains
dd7ed316446c230cacfd629e840f8be65e6bbf8d,"round link chains, welded"
8e11468f1b397cc9171f95d820780cc5cc5a1e93,lashing chains
72eb672e632483ed2118696f723b3e20738b1e9e,manure spreading chains
42a0765633a814cafe8bf55774a0a98a8698e9d3,forestry chains
974111bce11b6551a20d86bbfebc692c36466445,chain hangers
998e5e0d0b1381679a0c4750d10b6b2b4acd87ea,fruit pastries
9c2b070dab64ad17c4d16d8dfe5cc9ed09d9a8c9,wastewater sludge
65def0fd460ac027230ee8c5f8dd0d201fe780d6,wood joining
9d45ad6cdc1e73efaf70d7bdc69a99c71598f10c,industrial electronic components
814a799528a679f0ebb0d04e654a56fa9ac02153,beech rafters
0a8f355b1bf40aa6f9a0b51bfb88f4894cb7f239,animal breeding
9622bb6f1cea11a06f244ceb4915137ff9643cfa,glass balustrade
5920584b44e93bd76a851533649bf185aaa3bfc4,manufacturing of forged parts
133aed78b33f26ec07c6ac841c4524fdf59f49f6,manufacturing of machined parts
2f267045f6244632511d82187da76878075161f1,mechanical handling fork lift truck regeneration
528ec39c38ebeccdc65ffbf915edcae51ee7a074,walker
b04ffb77a9bd609c0d096e8473e545d47db9ed3f,energy storage
586fd572ada9ac930150c29f30566d467d53f2a3,storage solutions
008f75fa773457e33b4d14b20fb8a6330db1aa8f,mobile lifting
86ccb6e099c2dbae40900e0188f75c5b0b55756b,laboratory furniture
1c40e885a03076c893c2d9eef70d749fc02d7787,machines for dynamic material testing
8ac93b1eeaca49dbafb228666f32b71519e63004,assistance in drawing up plan of action for export
ae48fe9599fe7a3e3654ced89af7c18d327fc389,consultation on international contracts
0f9ceb298a38accad63bfa97d2d1f8cbd3daa94f,polycarbonate covers
5da5b03c9b8ee5a8d2c12533b2e78c20cdb6b0a9,steel security door
