products_id,products_and_services,clustered_id
2a48691b2a0ca263aed018a1366cd748f3e09a01,melamine faced chipboard,2a48691b2a0ca263aed018a1366cd748f3e09a01
342d1027e4516671fec7c244270e8d74a56a1382,moulding of plastic materials,342d1027e4516671fec7c244270e8d74a56a1382
b7b45e6a4280b80ff520a6a1dfd16ef6b3a207f1,zincographic printing,b7b45e6a4280b80ff520a6a1dfd16ef6b3a207f1
ecce31b41cd52f2aa72609575f94edbb06b2fb3c,injection moulding,ecce31b41cd52f2aa72609575f94edbb06b2fb3c
96a1d0e450dc195da4b11852943fc0ea0987a3b7,oversized transport,96a1d0e450dc195da4b11852943fc0ea0987a3b7
55088c74ef062ab4871b16ed0c72512634a45622,floristry - equipment and supplies,8a97b54f9f31ede269fe581bd55e13bd89e5a4f0
7f389a09f4366a7476c22306f1dbbdb1533da8bc,"plate glass, safety",7f389a09f4366a7476c22306f1dbbdb1533da8bc
20870d2919f5731d4bc1067b8609c7b88d9c59f8,animal feeding equipment,fd5fa0f47b8ece62fde86888a46d3b58474cf20d
59798d8b35e4933072607e091c9e53d06c9b81da,"paper, printing - manufacture",61c1ba76db047e0516f2c6462638972a87d948a4
2106ecd58b551d176dd1b1dbb22c90c13fb21180,screws,2106ecd58b551d176dd1b1dbb22c90c13fb21180
17615e17ef4295385cc7bec028e65ef5c9a3a9a6,"greases, industrial",239123b491ad86a84736e1d65b96658caa0e1aee
0a8d8a7464bb0f7aafda2c3376dc09177fd94ba5,dental products,0a8d8a7464bb0f7aafda2c3376dc09177fd94ba5
e71a1e5a6c2c8b751dbc91c0bf7a7ea7f7441ab9,alloys for dentistry,947b58a34ca8cab237a89b1e9d240b02be0c978e
c942c5157c6401f9e624ae148c9decb05c937a3a,marzipan,c942c5157c6401f9e624ae148c9decb05c937a3a
6854fb4e22a47f54387affd0d19d375e32249c12,thermos packaging,6854fb4e22a47f54387affd0d19d375e32249c12
135e112f970c447c412c5d9fc9a1468d6a4e725e,isotherm rigids,135e112f970c447c412c5d9fc9a1468d6a4e725e
d4e18c9e83032f666c0f7b225bc5fc24a6cc792c,metal roller shutter shaft,d4e18c9e83032f666c0f7b225bc5fc24a6cc792c
606862bf82311f2a9e9efd2169ead9eb0acde510,fabrication of metal roller shutters,606862bf82311f2a9e9efd2169ead9eb0acde510
ecf3ba103d9a2febdfb5115fe99c1344576f82fa,installation of metal roller shutters,ecf3ba103d9a2febdfb5115fe99c1344576f82fa
6489356215c72c6d776d181f2363f25f738387ce,metal roller shutter servicing,6489356215c72c6d776d181f2363f25f738387ce
c2467aea8fa6f2a161c9405aac5385f6eb5ffd46,metal roller shutter repair,c2467aea8fa6f2a161c9405aac5385f6eb5ffd46
a9b1ee2ff63e1ab1857ab3fcef99576dcb1fb445,motorised metal roller shutters,a9b1ee2ff63e1ab1857ab3fcef99576dcb1fb445
39d81832e0d794cf2ec65109895c7d0639268f0d,custom metal roller shutters,39d81832e0d794cf2ec65109895c7d0639268f0d
2b267415cf9748b4f3344a6fceaa3c4cccc9ff5b,maintenance of metal roller shutters,2b267415cf9748b4f3344a6fceaa3c4cccc9ff5b
b8c6f5a549f9a387b8c7c901822a1c1cb9684acd,precision mechanical assembly,b8c6f5a549f9a387b8c7c901822a1c1cb9684acd
124c2bf231056d0859783165395430bdbe3f6406,heat dissipators,124c2bf231056d0859783165395430bdbe3f6406
64a07b86107bfe42f0b26c3f7f64e1d9b33d12eb,aluminum machining,64a07b86107bfe42f0b26c3f7f64e1d9b33d12eb
50e1d403849f6f607e38badc15653db871b8dacf,electroplating - machines,50e1d403849f6f607e38badc15653db871b8dacf
485379c0975fb76a11af604e34903b40c150fd53,"sculptured articles, wooden",485379c0975fb76a11af604e34903b40c150fd53
1ca20ffd816707da16b87e6ac2cfc571c4b86d2c,ornamental pottery,1ca20ffd816707da16b87e6ac2cfc571c4b86d2c
bdaf1629b03ffb33e3a09ae63f30bb4d86f332ee,metal bending,bdaf1629b03ffb33e3a09ae63f30bb4d86f332ee
0efa320ed851210981e268e154c92d2efcd938a7,medicine - basic products and additives,f4e997bf6d392e676291c25b7590e89faa2dba28
da557c8e79f85fcef1ed2dd26db3fa97647d36ef,"detergents, household",da557c8e79f85fcef1ed2dd26db3fa97647d36ef
4736bb4f55b99094a78b329d2a78bc70d238c413,pet foods,af8c961b2583fb1dd125a6e44453403ebcc514c2
2b76f13f04ab1898221f1359e882dc546d7c8655,aromatic soil,2b76f13f04ab1898221f1359e882dc546d7c8655
92a8888f27a7bc543cd44f74309c46110c671b4a,marinade,92a8888f27a7bc543cd44f74309c46110c671b4a
92ec9d0c0c889224ce714aeab4da4604bc6e6db9,spices for food,92ec9d0c0c889224ce714aeab4da4604bc6e6db9
c37f93e592e9cdb2eada89050d6e5a2804db6314,sauces and seasonings,db9cd4d0e9d350ff858ed5ad49ae7392a979adb6
425c7ce29fd4f3c90e18eb3794f02d67fe8a8db2,parquet laid,425c7ce29fd4f3c90e18eb3794f02d67fe8a8db2
9286a288c2488036d79348d219d6d38d6d2f2f7a,cnc turned parts,9286a288c2488036d79348d219d6d38d6d2f2f7a
c570331ed06215bcccb831685f0fd27ca9036a95,long turned parts,c570331ed06215bcccb831685f0fd27ca9036a95
5e461e367674b4a1ccd3f23b558f4be98f94e6d5,short turned parts,5e461e367674b4a1ccd3f23b558f4be98f94e6d5
b56c0585efa822a280047b1fd074a5dbf5dc6d1a,cnc contract manufacturing,b56c0585efa822a280047b1fd074a5dbf5dc6d1a
92a732fd55c55aef0e438a7d5cf277be8a2f7d82,cnc turned steel parts,92a732fd55c55aef0e438a7d5cf277be8a2f7d82
e5b029948ecc6dabb1f930cceb96fabd0e027e6d,cnc turned stainless steel parts,e5b029948ecc6dabb1f930cceb96fabd0e027e6d
a7bada8d0c2c93f0e80c8ab2226ba7394ff45ff8,cnc turned plastic parts,38c28b8fbe87a29272225385b1f2b0295e8288fc
ac54abba9dfee316b64b1c027ac311751ba60d19,cnc turned nonferrous heavy metal parts,ac54abba9dfee316b64b1c027ac311751ba60d19
92d134a7cc6c1cb7c836d18bfe9ba99b5d2bc965,pharmacy emergency service systems,92d134a7cc6c1cb7c836d18bfe9ba99b5d2bc965
fef2a80ae8cbfb136d1a2814d6b86e6e34b7c105,led display systems,96c2e88ab7eb2ac4c201ff51b033795799d11595
196bee82f78d2af2487606c3bab271b23d3d3a20,led lighting systems,196bee82f78d2af2487606c3bab271b23d3d3a20
952d11710fefb32acb7e34feee089fd2361eefba,led floodlights,952d11710fefb32acb7e34feee089fd2361eefba
e3525b8033f6a19aeca47841cc609b2e2e83eaf6,led panels,e3525b8033f6a19aeca47841cc609b2e2e83eaf6
e6e74e708d5ebe5c2f194d5b65a8128b5ab82b76,multifunctional displays,e6e74e708d5ebe5c2f194d5b65a8128b5ab82b76
fdcb301c95e9b644d38b094bec7e2328ef2cbf2e,led lighting technology,fdcb301c95e9b644d38b094bec7e2328ef2cbf2e
06d69b49244facf709d9ca7a55479f68a1e2b212,led hall lights,06d69b49244facf709d9ca7a55479f68a1e2b212
bbb057f17d6a683ab1f359c802674c45e8c8543f,led monitor,bbb057f17d6a683ab1f359c802674c45e8c8543f
7af0395c029b75703e8483e0e9e42b44e5f8f829,fireplaces,7af0395c029b75703e8483e0e9e42b44e5f8f829
79d6debbb00910dec30254e3501e1977051e8969,customs carrier,79d6debbb00910dec30254e3501e1977051e8969
3f95c87c84d48ed9995b7f09452a559467893771,"brokers, customs",9eb4375448ab7737bf6b820558279e818ac9f89b
6de6947d2beaf46ca3b227d98b5a642fd81ee62b,customs agency excises transit,6de6947d2beaf46ca3b227d98b5a642fd81ee62b
747c7f713f518f2c0fd7b4ba7f0e100a81e49541,customs services for merchandise transported by ship,747c7f713f518f2c0fd7b4ba7f0e100a81e49541
face804b7ed31c59c081c1dbeea200e74764557d,customs services for goods transported by road,face804b7ed31c59c081c1dbeea200e74764557d
8f2351d42bd7febfe910c481a5b7b5d70084527b,customs procedures,8f2351d42bd7febfe910c481a5b7b5d70084527b
5efdf210eff698e505b858e65a2e85c5b4fd6e70,"forwarding agents, harbour",fe6ba385edabf8f5c16682e3bb5ddee14312c92c
0ccc03efdc5f100d7d58f9d1caf9a2e9b4b81d43,customs agency,0ccc03efdc5f100d7d58f9d1caf9a2e9b4b81d43
2cd095b5835bbe4c5d8b9621f3310284ab1a1187,import customs operations,2cd095b5835bbe4c5d8b9621f3310284ab1a1187
7c1b3e2c92946f06330bd712c4a04ce7b243f4fc,customs services,7c1b3e2c92946f06330bd712c4a04ce7b243f4fc
3a61221ec31311b7e36b499062b1b29a9c1249a6,navigation electronics,3a61221ec31311b7e36b499062b1b29a9c1249a6
608cb271bb7fb52c99a1a8e003e0f80f57fb41e1,hardware,608cb271bb7fb52c99a1a8e003e0f80f57fb41e1
c981d125d1a564c9f5738faff51d59d98711f145,software,c981d125d1a564c9f5738faff51d59d98711f145
1ed41f53f6e46bae8c539f14baf2af7e80028245,electronics,3797c42f9d94cc3a7e15c58290b562f717be0973
792496cdf1c1b5b9ad44046ca6b64a42c3c4512e,embedded,792496cdf1c1b5b9ad44046ca6b64a42c3c4512e
d711058bd7cab0bdb9794862dcb98c6176bc86ae,robot manipulators,d711058bd7cab0bdb9794862dcb98c6176bc86ae
2a77e962959f0600b36a470993c483cc3ff45453,eyeglass and contact lenses and accessories,5ea69b0f4c7145e7aad5137655c79713a2f46d8e
e45a298d29ff0f776c065c54f732dac1239560d8,confectionery - machinery and equipment,06929dffd5747bafca2553ac8c844686e4e59742
8683df9e64fd9ec54c383279d8aba99fc70334be,mixers for the food industry,d66c3fb02825136ce9af4aad1a3641fd824679cf
67e1b872d3ab8a3b575c72f61f41cd3f749486ab,kneaders and mixers for confectionery,faee0aa2bc81066574ee206cd8eb075b4c6b504f
fc70d46823ca32412c787b7147d0eb9f77f11fb4,systems and equipment for the confectionery industry,06929dffd5747bafca2553ac8c844686e4e59742
9c80ba71999329755106cc5c9ada361067dda329,extraction machinery and equipment - minerals and ores,97cec8ac7f413bc817d13a3e9ffd62f188a470c8
b768e5e5e592006f24a8dfd810b715b31abf3cbf,sweets,457774c6f0228627cad243f9b8d5ae6f27e1fac6
2cb9cbd194dcef26c4c6eacdac020a49fdd93a4f,tunnelling machines,2cb9cbd194dcef26c4c6eacdac020a49fdd93a4f
30f0ca8ad9cd3fb44c8edf2321ea47f03d69e38a,machines and equipment for building tunnels and bridges,164fd633680a351a7060e6944ba23e99887ebc8b
423e249379eb9fec2ab2bf7138f5cb68417d5b86,oil and gas exploration services,1d64971b7da316c4e8a218acdabe8010eceaeabc
bd343a4500907f627d15f7729c319ad8f00afb4d,logistics,bd343a4500907f627d15f7729c319ad8f00afb4d
bdf5c73d18f44e2997e2dd1348b16d350106f6e2,planning,bdf5c73d18f44e2997e2dd1348b16d350106f6e2
09a291ace047403c5b7039454fed6e4024b9db35,organizing,09a291ace047403c5b7039454fed6e4024b9db35
c1ab9924ecda1beaf8bbaa1eb8238b83e0ed8c63,monitoring,9796809f7dae482d3123c16585f2b60f97407796
98de393ea28a483ef4be1c6f6918988aeffc3982,artistic hand craftsmanship,98de393ea28a483ef4be1c6f6918988aeffc3982
0fad667793d0d2cda694794506ea19853db9b419,articles for florists,0fad667793d0d2cda694794506ea19853db9b419
89819eba133bb07a8342c756a9c7ca1495e3e50e,bicycle saddlebags,89819eba133bb07a8342c756a9c7ca1495e3e50e
812d1f686516c6c6c787dd6e080bc0a8ca25842a,measurement equipment and instruments - position and distance,370a2d76516ba47aeb6f438094686b530e91b2b6
01ddcf4c16f1d807576e88f9aa896e42d177dad1,pressure gauges,59e9d98152a845682694d04671e6c2d0bbf7a37f
0716e55dc5a26cc8f2187fccb451063b59cc11e1,aeronautical and aerospace raw metallic materials,ad30c5898fea83e9b040d61b3b1168afd1df1fe9
ab977d0b6ce42ea881827cc16dba0c629038c197,bars - sheets and plates - tubes - profiles,7e37c810a75ab2fcf3cb7d8baacb368268d38e8f
d853a1aecb1ef7c66493378d5d8dfcc231a78afc,ethanol,d853a1aecb1ef7c66493378d5d8dfcc231a78afc
9cbafc892b1b855ef9508360c2b2566605def762,methylated spirit,9cbafc892b1b855ef9508360c2b2566605def762
9dcdc6f4d66df2f8f5fb715bd5b0c0e4d95e1ea9,denatured alcohol,9dcdc6f4d66df2f8f5fb715bd5b0c0e4d95e1ea9
2b431b9971012ad5437516c7640d0b5a6c30a3a5,refined sunflower oil,2b431b9971012ad5437516c7640d0b5a6c30a3a5
2280af09ce3bccb8e571f0d63e343dcd084d1ea5,"boilers, copper",2280af09ce3bccb8e571f0d63e343dcd084d1ea5
196f269f98fec2b745ab7f0ca655d6a5a39378dd,"boilermaking, naval",196f269f98fec2b745ab7f0ca655d6a5a39378dd
5898c30e300e5260ce829531c32c287b82cdc830,tig welding,5898c30e300e5260ce829531c32c287b82cdc830
a44428f43c80213c4340e842b9be7c38ec11791b,protein additives,a44428f43c80213c4340e842b9be7c38ec11791b
594460cf83a98a8ae247407bd4c736cad6caabc5,food industry - machines & equipment,1e360124f59c88750cb6dbef0150239b799eb5c5
1ffed683075a048650b27fc6741515bf7fc19cb0,"medicines, patent",1ffed683075a048650b27fc6741515bf7fc19cb0
aed1ba27841683a077133f1f5b823965ba72be7e,screwers,aed1ba27841683a077133f1f5b823965ba72be7e
193915bc19b77a3c6f4d3ec16d9c54c639aea725,soy flour,193915bc19b77a3c6f4d3ec16d9c54c639aea725
2284d5c1453eb56264f18f302a8fedfcc7869169,organic products,2284d5c1453eb56264f18f302a8fedfcc7869169
cd39e09aa88687e133a7cab2fa8a9ffe5f4f30c2,audio-visual - production and distribution,24137ed938553289aa7a10486dc43d4eef512771
50b5322da45499f3cf93b75d650f90e71a3d834d,video production,50b5322da45499f3cf93b75d650f90e71a3d834d
45e2ee86178ba8285a3f4d486862fe1d8a7b8fa6,fabric printing - machinery and equipment,c11bae131c102b50260b6ecb565420286bb73a27
2ade5d5a478af163172a308b952528dc60473720,garlic,2ade5d5a478af163172a308b952528dc60473720
00ada52aa920a0c2cde41206ec79a16822b58f3d,onions,6ac8c09b23dfda5c22b9075292cb6e505c4b8fbf
9ecac1d063c4f27222952a2a006ff29f6fe929f4,wholesale organic foods,9ecac1d063c4f27222952a2a006ff29f6fe929f4
aab10e8aac435dc4599718bde23af62d69bbc866,waterjet cutting conversion centres,aab10e8aac435dc4599718bde23af62d69bbc866
58f0d8972ae07a227e62864d1a80cb86857d0218,cutting system,58f0d8972ae07a227e62864d1a80cb86857d0218
7de2d290d5bc9087b4ee0231f4e487001f2697e4,pickling - machinery,7de2d290d5bc9087b4ee0231f4e487001f2697e4
9bc2d4583f8dc915de19bf8ac3d97d2878933478,sandblasting interior and exterior building surfaces,75062b94cab67c38c949e589a1c46e6f2487d455
a1688dfa70cf1389ef1bc6b399e62f7790ab67af,photography and cinema - photographic and projection equipment,69f1642e98ac07b8626b407872326a5ef7344afa
5e16abde9e13c970add5f0f37d8f6eaf3dcea19d,airports,6b5465bf0bccf06bb3982ea4baca716ac9e56843
aa91b6ce29da7da694850b8d1d48fcf3665f433c,aeroplanes,aa91b6ce29da7da694850b8d1d48fcf3665f433c
cfac1fe70f5a22a689fefe7db639051072fac572,aeronautics - equipment,cfac1fe70f5a22a689fefe7db639051072fac572
20b805b4c2935d77516ba03e8dde1455c43dcd13,aeronautics,20b805b4c2935d77516ba03e8dde1455c43dcd13
c498ae69abf8f584790c2e179637b5ee0eb4f7f5,hire,c498ae69abf8f584790c2e179637b5ee0eb4f7f5
85d0da38527e040e335d6cb6acb8afb8e413a7ba,air freight,85d0da38527e040e335d6cb6acb8afb8e413a7ba
380dc12db56d84ea8bf7fcdcd22a15f5fa33316b,business jet chartering,380dc12db56d84ea8bf7fcdcd22a15f5fa33316b
72ff96bb90f96f8c3344f82f2e03a8f0dd1f9fbd,helicopter rental,72ff96bb90f96f8c3344f82f2e03a8f0dd1f9fbd
22c4d38832bc80f61eaf1ceded06c6cc9681779d,air taxi - plane rentals - air ambulance,a0da727600935c2a8f2842e41153bf2490eac8c7
3f01008993565c9440921961ccd3c0b0f019e665,"oils, industrial",83ddb2899f49583f6c0066ec3c8f8bf8d8212052
2d3e958d8bdb9bddfe56d28db82221c6ef1663b9,"sprays, technical",2d3e958d8bdb9bddfe56d28db82221c6ef1663b9
05dd933bab7486a03d041d0ba4fd7c8aca0fbd16,spray lubricants,05dd933bab7486a03d041d0ba4fd7c8aca0fbd16
3e4f32cdfaa075fc904c8690264e3beab1a02410,cooling sprays,3e4f32cdfaa075fc904c8690264e3beab1a02410
e65aa6d99699978cbbeb048093011c825d38ceb5,contract filling of sprays,e65aa6d99699978cbbeb048093011c825d38ceb5
54aadc666a1c08d3ba22146a121202d800840948,special cosmetic products,54aadc666a1c08d3ba22146a121202d800840948
df091934848f6e962befabcc1bae46d2b5ddb4c2,synthetic lubricants,e1081c2d9df6afe11c3e7ded3073dee46ed35b49
70951c8ec0cf8f066cbc9e471186cf7a8bcfac60,aerosol,70951c8ec0cf8f066cbc9e471186cf7a8bcfac60
d905cc10335e4cff2bda5a998f9587740a27d1b2,"aerosols, specialist",f975de69528130bf7712615322466b61d02de8ae
64891faa1f4390c76bbbad18d3004c2616e80643,cosmetic product development,64891faa1f4390c76bbbad18d3004c2616e80643
a78f37918b6ea42390af9cf0a1d450e2f6825227,aeronautical engineering,a78f37918b6ea42390af9cf0a1d450e2f6825227
5b20afe4f83629b39f7ee79e8d2e5be537734467,"containers, air transport",5b20afe4f83629b39f7ee79e8d2e5be537734467
d429ce52eeec32787d2c29f97703d898b4482691,packers - air transport,d429ce52eeec32787d2c29f97703d898b4482691
b8437f972da43359265c6462cdeb4c90991b41f4,"airlines, passenger services",b8437f972da43359265c6462cdeb4c90991b41f4
65594d4d99cf2981fc39c17938b0948998edcb6b,colours - wall coverings,fb13d858974df37070058dfeaa5fff4d1c435571
f11e4e87735a4d8da79bfcfe5d909811ea944565,reflective thermal insulation,f11e4e87735a4d8da79bfcfe5d909811ea944565
cf2d7af44a2a4825c3f275b77ea6bc6fadcce659,building gravel,cf2d7af44a2a4825c3f275b77ea6bc6fadcce659
3af79be67028968b1692bbda848d61c367e17974,floor joints,3af79be67028968b1692bbda848d61c367e17974
5d046ad3994b3fd770e89615e88dc3d079471d29,testing of products and materials,ed9188c654803609595764e8232267b1b6b467f6
158a843e6f395b8031e1f9802c3956ec5546fb03,accessories for the aircraft industry,d3733f413ffbb3ecfa420648fd8431a9930bbd3e
4b5f32e2c2a7975201a71813cf4d3d9f56fb1646,aviation industry equipment,4b5f32e2c2a7975201a71813cf4d3d9f56fb1646
306e31b5212808128380d17b5d6f221bb27e6dc2,pocket filters,a04fe712bc7299fc2a8888025ffb097a225fa4ac
51e39543c5373c76d0f9bfdbb509740bf8f48989,filtering mattresses,51e39543c5373c76d0f9bfdbb509740bf8f48989
958466c8f3553557d33a8728eeb4b5d910877470,air filters,958466c8f3553557d33a8728eeb4b5d910877470
55fc2ed31512d1b8f74c52531f8648628a219be7,dust filters,55fc2ed31512d1b8f74c52531f8648628a219be7
d333a6aee065011902e9b50ccbd7002b70192c89,fine particle filters,dfe17bd8fe61d13a85b4e1ad353dc9a1e21ffe0a
4d6bd8bcb391d00e0555a51722f1231b5da9da5e,coarse dust filters,4d6bd8bcb391d00e0555a51722f1231b5da9da5e
ee508d6041c46422c3117c8136bc4a6bb4c77ed5,suspended particle filters,dfe17bd8fe61d13a85b4e1ad353dc9a1e21ffe0a
852844d555302cfe4ff42ddb5a141eafec3b47e1,exhaust air filters,852844d555302cfe4ff42ddb5a141eafec3b47e1
3755069689f4169bda2604d63e54a9f1b4362065,electronic equipment assembly,3755069689f4169bda2604d63e54a9f1b4362065
ed17420495f7e58abd721ba3e11ab349dc605a25,accessories for aeronautics,ed17420495f7e58abd721ba3e11ab349dc605a25
653b836d7029914c06122776a4b4e5b483915a3b,industrial business associations and federations,c345d0eb20103c5c22c828e7a07f3f40f46ee649
ea9b2a44991818134e070099eb524933fb414d65,treatment of wood surfaces,ea9b2a44991818134e070099eb524933fb414d65
7de8f765e5c73e48380475a9b29fb2d98a7f4f9a,helicopter charters - passenger transport,7de8f765e5c73e48380475a9b29fb2d98a7f4f9a
3a07fbb1e8e17f9757e5c7b70c7e7c2e8f05a94c,"cleaning, industrial",3a07fbb1e8e17f9757e5c7b70c7e7c2e8f05a94c
3179502673fa3c3e18575b51b11386127d841512,cleaning - buildings,3179502673fa3c3e18575b51b11386127d841512
eb158e6c6fa3a1d95eaad04646d15725f7464770,spider pod rental,eb158e6c6fa3a1d95eaad04646d15725f7464770
f346dfac1a111d6e0da90b0cd3a83c0d54ec2de2,dumptruck rental,f346dfac1a111d6e0da90b0cd3a83c0d54ec2de2
35f43122b619286bd6f87631a5f7e3be775a8345,industrial vehicle rental,35f43122b619286bd6f87631a5f7e3be775a8345
9da32784edb9ad7b95d0290ffd7ca320d63fecca,industrial lifting,9da32784edb9ad7b95d0290ffd7ca320d63fecca
d7f7422fea35db549f634d79d823476d84ae81cd,customised lifting solutions,d7f7422fea35db549f634d79d823476d84ae81cd
29a387e74d366da2079c5c501ba9c8a4e221df86,vacuum lifting solution,29a387e74d366da2079c5c501ba9c8a4e221df86
a94aa6a9888ac592a240623791f1e2c5bfe61087,concrete lifting solutions,a94aa6a9888ac592a240623791f1e2c5bfe61087
a9c94640e549777f780f37f5f50bea0aa0282f83,sheet metal handling,a9c94640e549777f780f37f5f50bea0aa0282f83
f2329ef5037dc7560b03901b09b96c31665287e0,steel plates lifting,f2329ef5037dc7560b03901b09b96c31665287e0
6e6025a2dd2dae023d9b260eab386ffefbd66438,vacuum lifters,6e6025a2dd2dae023d9b260eab386ffefbd66438
7bf303ab5196c70904aed770eec1dec9d5e237ca,vacuum handling,7bf303ab5196c70904aed770eec1dec9d5e237ca
986778a5726032b74b3993329a272eb0678c13d4,vacuum component,986778a5726032b74b3993329a272eb0678c13d4
c63b128d4c27ee736d626b7d1b7f9d60089c777d,heavy plant,c63b128d4c27ee736d626b7d1b7f9d60089c777d
440977a8d9de85710aa3e095121ad29d81d54b86,tube lifters,440977a8d9de85710aa3e095121ad29d81d54b86
7f74c5dce5d53b662448ba03d398d410624b689e,lifting suction grips,7f74c5dce5d53b662448ba03d398d410624b689e
8b888c907a1fe0ce28136d37d07ce647d2d4daf7,vacuum lifting devices organised by transported goods,8b888c907a1fe0ce28136d37d07ce647d2d4daf7
5810866cfb9ebdb5e275b81721d5df1e5d3fcc46,roof panels,5810866cfb9ebdb5e275b81721d5df1e5d3fcc46
2114b3343c57e1c24a1f351b0d9a197cfb88dfbb,wall panels,2114b3343c57e1c24a1f351b0d9a197cfb88dfbb
09fb236ff60e068e6f67ef42c3f79366f0e2850d,vacuum suction cups,2f690fda62f3c3308bc6471e1d8b103f18ca5941
3a40e4f635be02fc4398851e6a9d7c64022b9d14,solar water heating,3a40e4f635be02fc4398851e6a9d7c64022b9d14
9cdcc36972c5fdbe121fd47799460d3db67fc308,solar panels,59447db540182b6508dade37e05bb5be4d108622
d21ff102646212e0b5e37f03054bf3376bf81817,dehumidifiers,d21ff102646212e0b5e37f03054bf3376bf81817
39ce590db9979e84f53e5fc46b7c97447723737e,air conditioning equipment,39ce590db9979e84f53e5fc46b7c97447723737e
b4a88d092673908362ae84f7768765ab66a1cfb6,water cooler,b4a88d092673908362ae84f7768765ab66a1cfb6
d328cc757b87e1ef4ed3782e18e5939b594785d2,heat pump air conditioning system,d328cc757b87e1ef4ed3782e18e5939b594785d2
486d90fadada4e7aedf5ecc14b7e797abb1ede42,climatic chambers,486d90fadada4e7aedf5ecc14b7e797abb1ede42
f4b6053d0517c1d59d7a3410dce92a75a15b3d0c,industrial cooling,f4b6053d0517c1d59d7a3410dce92a75a15b3d0c
64b41a91c82befc61e8b4b7b261fe39855f10eba,halogenerator,64b41a91c82befc61e8b4b7b261fe39855f10eba
5ebb2d622fa64d132bdfe20c47cbee390a8d2a46,salt room,5ebb2d622fa64d132bdfe20c47cbee390a8d2a46
3eacebb18ae98551b85e73940b93a6ae02426a79,ambulances and emergency vehicles,9aaa573a7b17e10c8cdea9f21d9cc69c2d7616db
0baa32706fa1b1f7f49db6be4538c5d283d3aadf,mixers and grinders for the food processing industry,86560fd0e9e71d15cc94a5c55ed62d91bb659b0e
1c13d2b0a6d1b598f0dd19dc2fc22545a3a01e49,photographs - production and distribution,38407849080536dbb57540776aec88844cd1216f
5ff9fcd8c8f4b1251d9bffc29b81dd952c5a7293,quail eggs,5ff9fcd8c8f4b1251d9bffc29b81dd952c5a7293
84d137ab41aa7b138090f7482caae413982a5495,quail,84d137ab41aa7b138090f7482caae413982a5495
85f08898b07a262f4290cc140a888c6402be4e6f,"photography, aerial",bfa13fcf89e0b8bb115aab8b8b2e702a6d984b82
7253c04a9c12da820d00c64a9e7b22013986ba30,airports and airport services,c059f10744d1ec443c56cf9d640360f376b9eb19
27c51551bcb7e00bbc3d447be3c691cd0ab6898a,international airports,27c51551bcb7e00bbc3d447be3c691cd0ab6898a
c059f10744d1ec443c56cf9d640360f376b9eb19,airport service,c059f10744d1ec443c56cf9d640360f376b9eb19
b5a9d4d11a52b4d7501260341af6dd332ee55d85,"fibres, artificial and synthetic",1ef0eae1aae217c74b712f250a1296368ac589fa
dd396b07d6547cd6177fcb29177eaa15397728c6,mechanical component working,dd396b07d6547cd6177fcb29177eaa15397728c6
e7f6baead6eb7875d7ef044227e6b29e10e057d2,curtain making,e7f6baead6eb7875d7ef044227e6b29e10e057d2
6e084ab58ae60fbe1d91c81f8974765ab6c1d674,creased curtains,6e084ab58ae60fbe1d91c81f8974765ab6c1d674
